date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:32:30	9647/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:32:28%20GMT	https://cognito.co.nz/manual/moneyworks_cash_bank_to_bank_transfers.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_cash_bank_to_bank_transfers.html	(from https://cognito.co.nz/manual/)
20:32:31	12833/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:32:31%20GMT	https://cognito.co.nz/manual/moneyworks_cash_the_banking_command.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_cash_the_banking_command.html	(from https://cognito.co.nz/manual/)
20:32:34	9419/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:32:34%20GMT	https://cognito.co.nz/manual/moneyworks_cash_manual_electronic_payments.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_cash_manual_electronic_payments.html	(from https://cognito.co.nz/manual/)
20:32:37	15165/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:32:36%20GMT	https://cognito.co.nz/manual/moneyworks_cash_importing_bank_statements.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_cash_importing_bank_statements.html	(from https://cognito.co.nz/manual/)
20:32:41	9665/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:32:40%20GMT	https://cognito.co.nz/manual/moneyworks_cash_bank_feeds.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_cash_bank_feeds.html	(from https://cognito.co.nz/manual/)
20:32:43	19888/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:32:42%20GMT	https://cognito.co.nz/manual/moneyworks_cash_bank_reconciliation.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_cash_bank_reconciliation.html	(from https://cognito.co.nz/manual/)
20:32:46	10498/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:32:45%20GMT	https://cognito.co.nz/manual/moneyworks_names_names.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_names_names.html	(from https://cognito.co.nz/manual/)
20:32:49	11055/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:32:48%20GMT	https://cognito.co.nz/manual/moneyworks_names_creating_a_new_name.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_names_creating_a_new_name.html	(from https://cognito.co.nz/manual/)
20:32:52	9228/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:32:51%20GMT	https://cognito.co.nz/manual/moneyworks_names_modifying_and_deleting_names.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_names_modifying_and_deleting_names.html	(from https://cognito.co.nz/manual/)
20:32:56	10982/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:32:55%20GMT	https://cognito.co.nz/manual/moneyworks_names_head_office_billing.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_names_head_office_billing.html	(from https://cognito.co.nz/manual/)
20:32:59	9309/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:32:58%20GMT	https://cognito.co.nz/manual/moneyworks_names_importing_your_address_book.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_names_importing_your_address_book.html	(from https://cognito.co.nz/manual/)
20:33:03	8438/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:33:01%20GMT	https://cognito.co.nz/manual/moneyworks_items_items__products_and_jobs.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_items_items__products_and_jobs.html	(from https://cognito.co.nz/manual/)
20:33:05	9943/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:33:04%20GMT	https://cognito.co.nz/manual/moneyworks_items_the_items_file.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_items_the_items_file.html	(from https://cognito.co.nz/manual/)
20:33:07	9145/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:33:06%20GMT	https://cognito.co.nz/manual/moneyworks_items_the_job_file.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_items_the_job_file.html	(from https://cognito.co.nz/manual/)
20:33:10	8977/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:33:09%20GMT	https://cognito.co.nz/manual/moneyworks_debtors_debtors_and_accounts_receivable.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_debtors_debtors_and_accounts_receivable.html	(from https://cognito.co.nz/manual/)
20:33:13	9067/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:33:12%20GMT	https://cognito.co.nz/manual/moneyworks_debtors_sending_invoices.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_debtors_sending_invoices.html	(from https://cognito.co.nz/manual/)
20:33:15	9403/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:33:15%20GMT	https://cognito.co.nz/manual/moneyworks_debtors_receiving_payment_for_sales_invoices.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_debtors_receiving_payment_for_sales_invoices.html	(from https://cognito.co.nz/manual/)
20:33:18	11042/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:33:17%20GMT	https://cognito.co.nz/manual/moneyworks_debtors_printing_and_emailing_statements.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_debtors_printing_and_emailing_statements.html	(from https://cognito.co.nz/manual/)
20:33:21	11056/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:33:20%20GMT	https://cognito.co.nz/manual/moneyworks_debtors_ageing_debtor_balances.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_debtors_ageing_debtor_balances.html	(from https://cognito.co.nz/manual/)
20:33:23	9688/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:33:22%20GMT	https://cognito.co.nz/manual/moneyworks_creditors_creditors_and_accounts_payable.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_creditors_creditors_and_accounts_payable.html	(from https://cognito.co.nz/manual/)
20:33:29	9463/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:33:28%20GMT	https://cognito.co.nz/manual/moneyworks_creditors_receiving_invoices.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_creditors_receiving_invoices.html	(from https://cognito.co.nz/manual/)
20:33:32	8477/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:33:31%20GMT	https://cognito.co.nz/manual/moneyworks_creditors_paying_your_creditors.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_creditors_paying_your_creditors.html	(from https://cognito.co.nz/manual/)
20:33:36	9523/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:33:35%20GMT	https://cognito.co.nz/manual/moneyworks_einvoicing_invoice_order_automation.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_einvoicing_invoice_order_automation.html	(from https://cognito.co.nz/manual/)
20:33:41	10215/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:33:39%20GMT	https://cognito.co.nz/manual/moneyworks_einvoicing_moneyworks_einvoicing.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_einvoicing_moneyworks_einvoicing.html	(from https://cognito.co.nz/manual/)
20:33:44	9738/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:33:43%20GMT	https://cognito.co.nz/manual/moneyworks_einvoicing_invoice_order_pdf_scanning.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_einvoicing_invoice_order_pdf_scanning.html	(from https://cognito.co.nz/manual/)
20:33:47	11155/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:33:46%20GMT	https://cognito.co.nz/manual/moneyworks_einvoicing_purchase_order_matching.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_einvoicing_purchase_order_matching.html	(from https://cognito.co.nz/manual/)
20:33:49	9929/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:33:48%20GMT	https://cognito.co.nz/manual/moneyworks_adjustments_adjustments.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_adjustments_adjustments.html	(from https://cognito.co.nz/manual/)
20:33:51	12187/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:33:51%20GMT	https://cognito.co.nz/manual/moneyworks_adjustments_cancel_transaction.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_adjustments_cancel_transaction.html	(from https://cognito.co.nz/manual/)
20:33:53	11404/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:33:53%20GMT	https://cognito.co.nz/manual/moneyworks_adjustments_contra_invoices.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_adjustments_contra_invoices.html	(from https://cognito.co.nz/manual/)
20:33:56	11178/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:33:56%20GMT	https://cognito.co.nz/manual/moneyworks_adjustments_write_off_command.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_adjustments_write_off_command.html	(from https://cognito.co.nz/manual/)
20:33:59	10974/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:33:58%20GMT	https://cognito.co.nz/manual/moneyworks_adjustments_return_refund_to_debtor.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_adjustments_return_refund_to_debtor.html	(from https://cognito.co.nz/manual/)
20:34:02	11702/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:34:01%20GMT	https://cognito.co.nz/manual/moneyworks_adjustments_receive_refund_from_creditor.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_adjustments_receive_refund_from_creditor.html	(from https://cognito.co.nz/manual/)
20:34:06	12820/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:34:05%20GMT	https://cognito.co.nz/manual/moneyworks_adjustments_general_ledger_journals.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_adjustments_general_ledger_journals.html	(from https://cognito.co.nz/manual/)
20:34:09	11074/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:34:07%20GMT	https://cognito.co.nz/manual/moneyworks_reports_reports.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_reports_reports.html	(from https://cognito.co.nz/manual/)
20:34:12	20854/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:34:11%20GMT	https://cognito.co.nz/manual/moneyworks_reports_printing_reports.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_reports_printing_reports.html	(from https://cognito.co.nz/manual/)
20:34:15	12616/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:34:14%20GMT	https://cognito.co.nz/manual/moneyworks_reports_index_to_reports.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_reports_index_to_reports.html	(from https://cognito.co.nz/manual/)
20:34:19	8571/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:34:17%20GMT	https://cognito.co.nz/manual/moneyworks_reports_overview_of_main_reports.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_reports_overview_of_main_reports.html	(from https://cognito.co.nz/manual/)
20:34:21	9443/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:34:20%20GMT	https://cognito.co.nz/manual/moneyworks_reports_other_financial_reports.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_reports_other_financial_reports.html	(from https://cognito.co.nz/manual/)
20:34:23	10793/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:34:22%20GMT	https://cognito.co.nz/manual/moneyworks_reports_product_and_customer_sales_reports.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_reports_product_and_customer_sales_reports.html	(from https://cognito.co.nz/manual/)
20:34:26	10266/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:34:25%20GMT	https://cognito.co.nz/manual/moneyworks_reports_stock_and_job_reports.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_reports_stock_and_job_reports.html	(from https://cognito.co.nz/manual/)
20:34:28	9205/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:34:27%20GMT	https://cognito.co.nz/manual/moneyworks_enquiries_enquiries.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_enquiries_enquiries.html	(from https://cognito.co.nz/manual/)
20:34:31	8440/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:34:30%20GMT	https://cognito.co.nz/manual/moneyworks_enquiries_account_enquiries.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_enquiries_account_enquiries.html	(from https://cognito.co.nz/manual/)
20:34:35	11742/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:34:34%20GMT	https://cognito.co.nz/manual/moneyworks_enquiries_product_enquiry.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_enquiries_product_enquiry.html	(from https://cognito.co.nz/manual/)
20:34:37	9496/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:34:36%20GMT	https://cognito.co.nz/manual/moneyworks_enquiries_customer_and_supplier_enquiry.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_enquiries_customer_and_supplier_enquiry.html	(from https://cognito.co.nz/manual/)
20:34:41	14011/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:34:40%20GMT	https://cognito.co.nz/manual/moneyworks_enquiries_payments_history.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_enquiries_payments_history.html	(from https://cognito.co.nz/manual/)
20:34:44	9275/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:34:42%20GMT	https://cognito.co.nz/manual/moneyworks_periods_periods.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_periods_periods.html	(from https://cognito.co.nz/manual/)
20:34:46	8777/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:34:45%20GMT	https://cognito.co.nz/manual/moneyworks_preferences_preferences.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_preferences_preferences.html	(from https://cognito.co.nz/manual/)
20:34:49	8512/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:34:48%20GMT	https://cognito.co.nz/manual/moneyworks_preferences_moneyworks_preferences.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_preferences_moneyworks_preferences.html	(from https://cognito.co.nz/manual/)
20:34:52	8547/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:34:51%20GMT	https://cognito.co.nz/manual/moneyworks_preferences_document_preferences.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_preferences_document_preferences.html	(from https://cognito.co.nz/manual/)
20:34:55	10768/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:34:54%20GMT	https://cognito.co.nz/manual/moneyworks_gst_gst__vat__sales_tax_and_tax_codes.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_gst_gst__vat__sales_tax_and_tax_codes.html	(from https://cognito.co.nz/manual/)
20:34:57	8937/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:34:57%20GMT	https://cognito.co.nz/manual/moneyworks_gst_checking_your_tax_coding.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_gst_checking_your_tax_coding.html	(from https://cognito.co.nz/manual/)
20:35:00	17714/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:35:00%20GMT	https://cognito.co.nz/manual/moneyworks_gst_gst_and_vat.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_gst_gst_and_vat.html	(from https://cognito.co.nz/manual/)
20:35:04	10667/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:35:03%20GMT	https://cognito.co.nz/manual/moneyworks_gst_paying_gst_vat_in_multiple_countries.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_gst_paying_gst_vat_in_multiple_countries.html	(from https://cognito.co.nz/manual/)
20:35:07	11581/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:35:06%20GMT	https://cognito.co.nz/manual/moneyworks_gst_taxable_payments_report.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_gst_taxable_payments_report.html	(from https://cognito.co.nz/manual/)
20:35:09	11542/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:35:09%20GMT	https://cognito.co.nz/manual/moneyworks_gst_wet_tax.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_gst_wet_tax.html	(from https://cognito.co.nz/manual/)
20:35:12	8480/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2018:35:11%20GMT	https://cognito.co.nz/manual/moneyworks_gst_customer_accounting.html	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/moneyworks_gst_customer_accounting.html	(from https://cognito.co.nz/manual/)
